white,black
9.172090000000000000e+05,2.041191000000000000e+06
5.046180000000000000e+05,1.057882000000000000e+06
5.029330000000000000e+05,1.054571000000000000e+06
5.221870000000000000e+05,1.100889000000000000e+06
5.205190000000000000e+05,1.117881000000000000e+06
1.028042000000000000e+06,2.536502000000000000e+06
1.023350000000000000e+06,2.541194000000000000e+06
5.207090000000000000e+05,1.102367000000000000e+06
5.154080000000000000e+05,1.092416000000000000e+06
5.210780000000000000e+05,1.117322000000000000e+06
5.188200000000000000e+05,1.104256000000000000e+06
6.180770000000000000e+05,1.330739000000000000e+06
6.157260000000000000e+05,1.327510000000000000e+06
4.221780000000000000e+05,8.728660000000000000e+05
4.205360000000000000e+05,8.563640000000000000e+05
9.439650000000000000e+05,2.111539000000000000e+06
9.348540000000000000e+05,2.099710000000000000e+06
1.048034000000000000e+06,2.630690000000000000e+06
1.056288000000000000e+06,2.591812000000000000e+06
4.154280000000000000e+05,8.524480000000000000e+05
4.150070000000000000e+05,8.483690000000000000e+05
5.082460000000000000e+05,1.064270000000000000e+06
4.995070000000000000e+05,1.053009000000000000e+06
5.066500000000000000e+05,1.070886000000000000e+06
5.072530000000000000e+05,1.080347000000000000e+06
7.320390000000000000e+05,1.548061000000000000e+06
7.281780000000000000e+05,1.564018000000000000e+06
1.118833000000000000e+06,2.303667000000000000e+06
1.048524000000000000e+06,2.381380000000000000e+06
6.365490000000000000e+05,1.396927000000000000e+06
6.367220000000000000e+05,1.379678000000000000e+06
7.470260000000000000e+05,1.612270000000000000e+06
7.420200000000000000e+05,1.611136000000000000e+06
1.125970000000000000e+06,2.318766000000000000e+06
1.127424000000000000e+06,2.339620000000000000e+06
5.105140000000000000e+05,1.082130000000000000e+06
5.113560000000000000e+05,1.081288000000000000e+06
5.107960000000000000e+05,1.071768000000000000e+06
5.121260000000000000e+05,1.070438000000000000e+06
7.560200000000000000e+05,1.652684000000000000e+06
7.619700000000000000e+05,1.628146000000000000e+06
6.186910000000000000e+05,1.324545000000000000e+06
6.207330000000000000e+05,1.333671000000000000e+06
9.223760000000000000e+05,2.056700000000000000e+06
9.269300000000000000e+05,2.065970000000000000e+06
4.129170000000000000e+05,8.414830000000000000e+05
4.116020000000000000e+05,8.427980000000000000e+05
