white,black
6.066270000000000000e+05,1.748290000000000000e+05
6.089140000000000000e+05,1.760820000000000000e+05
5.959600000000000000e+05,1.819640000000000000e+05
5.984660000000000000e+05,1.724180000000000000e+05
4.052050000000000000e+05,1.189710000000000000e+05
4.110020000000000000e+05,1.218980000000000000e+05
2.010470000000000000e+05,6.109700000000000000e+04
2.003660000000000000e+05,5.769800000000000000e+04
2.003950000000000000e+05,5.970500000000000000e+04
2.003100000000000000e+05,5.979000000000000000e+04
2.012430000000000000e+05,6.090100000000000000e+04
2.011190000000000000e+05,5.898100000000000000e+04
3.898710000000000000e+05,1.142290000000000000e+05
3.912860000000000000e+05,1.156580000000000000e+05
2.016310000000000000e+05,6.051300000000000000e+04
2.018620000000000000e+05,6.028200000000000000e+04
3.821360000000000000e+05,1.134800000000000000e+05
3.818260000000000000e+05,1.109780000000000000e+05
3.807100000000000000e+05,1.149060000000000000e+05
3.816690000000000000e+05,1.111350000000000000e+05
2.566130000000000000e+05,7.978700000000000000e+04
2.564700000000000000e+05,7.530600000000000000e+04
5.368030000000000000e+05,1.554210000000000000e+05
5.389770000000000000e+05,1.532470000000000000e+05
3.825470000000000000e+05,1.130690000000000000e+05
3.841600000000000000e+05,1.171040000000000000e+05
3.180000000000000000e+05,9.673600000000000000e+04
3.191480000000000000e+05,9.816800000000000000e+04
3.126130000000000000e+05,9.698700000000000000e+04
3.123160000000000000e+05,9.984800000000000000e+04
6.329630000000000000e+05,1.878730000000000000e+05
6.352500000000000000e+05,1.892140000000000000e+05
1.250360000000000000e+05,3.980000000000000000e+04
1.261650000000000000e+05,3.867100000000000000e+04
1.928600000000000000e+05,5.914400000000000000e+04
1.940550000000000000e+05,5.794900000000000000e+04
3.226620000000000000e+05,9.724200000000000000e+04
3.207230000000000000e+05,9.659300000000000000e+04
5.417830000000000000e+05,1.571130000000000000e+05
5.382410000000000000e+05,1.573150000000000000e+05
3.303380000000000000e+05,1.026260000000000000e+05
3.317470000000000000e+05,1.012170000000000000e+05
1.723160000000000000e+05,5.236000000000000000e+04
1.731520000000000000e+05,5.152400000000000000e+04
3.800420000000000000e+05,1.183940000000000000e+05
3.801250000000000000e+05,1.126790000000000000e+05
3.844910000000000000e+05,1.111250000000000000e+05
3.858700000000000000e+05,1.153940000000000000e+05
4.678230000000000000e+05,1.374610000000000000e+05
4.655160000000000000e+05,1.428840000000000000e+05
4.547420000000000000e+05,1.443340000000000000e+05
4.571280000000000000e+05,1.450480000000000000e+05
4.916900000000000000e+05,1.483100000000000000e+05
4.885680000000000000e+05,1.450480000000000000e+05
7.229780000000000000e+05,2.101780000000000000e+05
7.229960000000000000e+05,2.140280000000000000e+05
3.645000000000000000e+05,1.143640000000000000e+05
3.635070000000000000e+05,1.098370000000000000e+05
2.092400000000000000e+05,6.324400000000000000e+04
2.102530000000000000e+05,6.432300000000000000e+04
1.353030000000000000e+05,4.788100000000000000e+04
1.349440000000000000e+05,4.145600000000000000e+04
1.995550000000000000e+05,5.850900000000000000e+04
2.006060000000000000e+05,6.153800000000000000e+04
3.367690000000000000e+05,1.014750000000000000e+05
3.352450000000000000e+05,1.029990000000000000e+05
3.271950000000000000e+05,1.005210000000000000e+05
3.258460000000000000e+05,9.665400000000000000e+04
2.449990000000000000e+05,7.309700000000000000e+04
2.454410000000000000e+05,7.491500000000000000e+04
3.974030000000000000e+05,1.181210000000000000e+05
3.986420000000000000e+05,1.197580000000000000e+05
2.954020000000000000e+05,8.899800000000000000e+04
2.940620000000000000e+05,9.282200000000000000e+04
4.640010000000000000e+05,1.381750000000000000e+05
4.622580000000000000e+05,1.430260000000000000e+05
6.209760000000000000e+05,1.854280000000000000e+05
6.178160000000000000e+05,1.885880000000000000e+05
3.138630000000000000e+05,9.573700000000000000e+04
3.153980000000000000e+05,9.420200000000000000e+04
1.221240000000000000e+05,3.628000000000000000e+04
1.242240000000000000e+05,4.061200000000000000e+04
3.190990000000000000e+05,9.306500000000000000e+04
3.189960000000000000e+05,9.574000000000000000e+04
5.039780000000000000e+05,1.456580000000000000e+05
5.073410000000000000e+05,1.520030000000000000e+05
5.627640000000000000e+05,1.631400000000000000e+05
5.624650000000000000e+05,1.668510000000000000e+05
4.453790000000000000e+05,1.291850000000000000e+05
4.452050000000000000e+05,1.354390000000000000e+05
6.325190000000000000e+05,1.810850000000000000e+05
6.331630000000000000e+05,1.840530000000000000e+05
3.258420000000000000e+05,9.406200000000000000e+04
3.270300000000000000e+05,9.547000000000000000e+04
2.043770000000000000e+05,6.187900000000000000e+04
2.035650000000000000e+05,6.891900000000000000e+04
3.212220000000000000e+05,9.609400000000000000e+04
3.204070000000000000e+05,9.690900000000000000e+04
5.392050000000000000e+05,1.563510000000000000e+05
5.385540000000000000e+05,1.670460000000000000e+05
8.648770000000000000e+05,2.587230000000000000e+05
8.658650000000000000e+05,2.534990000000000000e+05
1.785270000000000000e+05,5.572900000000000000e+04
1.784620000000000000e+05,5.386200000000000000e+04
3.238840000000000000e+05,9.861600000000000000e+04
3.230240000000000000e+05,9.688000000000000000e+04
1.346260000000000000e+05,4.345800000000000000e+04
1.360010000000000000e+05,4.039900000000000000e+04
2.598740000000000000e+05,7.652600000000000000e+04
2.617020000000000000e+05,7.702200000000000000e+04
2.053830000000000000e+05,6.087300000000000000e+04
2.052960000000000000e+05,6.302800000000000000e+04
3.110890000000000000e+05,9.086700000000000000e+04
3.117130000000000000e+05,9.024300000000000000e+04
